:START_ID,:END_ID,:TYPE,chunk
177,163,不分洪入_VIA_白洋淀,
177,110,不分洪入_VIA_白洋淀,
177,72,不分洪入_VIA_白洋淀,
177,404,不分洪入_VIA_白洋淀,
177,234,不分洪入_VIA_白洋淀,
177,2,不分洪入_VIA_白洋淀,
177,376,不分洪入_VIA_白洋淀,
177,130,不分洪入_VIA_白洋淀,
177,361,不分洪入_VIA_白洋淀,
177,375,不分洪入_VIA_白洋淀,
177,496,不分洪入_VIA_白洋淀,
177,424,不分洪入_VIA_白洋淀,
177,36,不分洪入_VIA_白洋淀,
177,458,不分洪入_VIA_白洋淀,
177,501,不分洪入_VIA_白洋淀,
177,187,不分洪入_VIA_白洋淀,
177,230,不分洪入_VIA_白洋淀,
177,90,不分洪入_VIA_白洋淀,
177,482,不分洪入_VIA_白洋淀,
177,243,不分洪入_VIA_白洋淀,
177,457,不分洪入_VIA_白洋淀,
177,42,不分洪入_VIA_白洋淀,
356,239,下泄_VIA_新盖房分洪道,
356,354,下泄_VIA_新盖房分洪道,
356,484,下泄_VIA_新盖房分洪道,
356,167,下泄_VIA_新盖房分洪道,
356,14,下泄_VIA_新盖房分洪道,
356,315,下泄_VIA_新盖房分洪道,
356,88,下泄_VIA_新盖房分洪道,
356,17,下泄_VIA_新盖房分洪道,
356,283,下泄_VIA_新盖房分洪道,
356,53,下泄_VIA_新盖房分洪道,
356,177,下泄_VIA_新盖房分洪道,
356,470,下泄_VIA_新盖房分洪道,
356,457,下泄_VIA_新盖房分洪道,
356,41,下泄_VIA_新盖房分洪道,
356,122,下泄_VIA_新盖房分洪道,
356,165,下泄_VIA_新盖房分洪道,
356,178,下泄_VIA_新盖房分洪道,
294,414,利用_VIA_白沟引河,
406,105,引水_VIA_白洋淀,
406,312,引水_VIA_白洋淀,
406,219,引水_VIA_白洋淀,
406,7,引水_VIA_白洋淀,
406,423,引水_VIA_白洋淀,
406,97,引水_VIA_白洋淀,
406,434,引水_VIA_白洋淀,
406,379,引水_VIA_白洋淀,
406,131,引水_VIA_白洋淀,
406,163,引水_VIA_白洋淀,
406,110,引水_VIA_白洋淀,
406,72,引水_VIA_白洋淀,
406,404,引水_VIA_白洋淀,
406,234,引水_VIA_白洋淀,
406,2,引水_VIA_白洋淀,
406,376,引水_VIA_白洋淀,
406,130,引水_VIA_白洋淀,
406,361,引水_VIA_白洋淀,
406,375,引水_VIA_白洋淀,
406,496,引水_VIA_白洋淀,
406,424,引水_VIA_白洋淀,
406,36,引水_VIA_白洋淀,
406,458,引水_VIA_白洋淀,
406,501,引水_VIA_白洋淀,
406,187,引水_VIA_白洋淀,
406,230,引水_VIA_白洋淀,
406,90,引水_VIA_白洋淀,
406,482,引水_VIA_白洋淀,
406,243,引水_VIA_白洋淀,
406,457,引水_VIA_白洋淀,
406,42,引水_VIA_白洋淀,
234,225,分洪_VIA_海河防总,
234,224,分洪_VIA_海河防总,
234,123,分洪_VIA_海河防总,
234,461,分洪_VIA_海河防总,
234,503,分洪_VIA_省水利厅,
234,502,用于泄洪_VIA_东淀,
234,238,用于泄洪_VIA_东淀,
234,93,用于泄洪_VIA_东淀,
234,9,用于泄洪_VIA_东淀,
234,341,用于泄洪_VIA_东淀,
234,224,用于泄洪_VIA_东淀,
234,342,用于泄洪_VIA_东淀,
234,73,用于泄洪_VIA_东淀,
234,189,用于泄洪_VIA_东淀,
234,364,用于泄洪_VIA_东淀,
234,290,用于泄洪_VIA_东淀,
234,124,用于泄洪_VIA_东淀,
234,287,用于泄洪_VIA_东淀,
234,161,用于泄洪_VIA_东淀,
234,501,用于泄洪_VIA_东淀,
234,289,用于泄洪_VIA_东淀,
234,90,用于泄洪_VIA_东淀,
234,482,用于泄洪_VIA_东淀,
234,121,用于泄洪_VIA_东淀,
234,457,用于泄洪_VIA_东淀,
234,288,分洪_VIA_省防指,
234,225,分洪_VIA_省防指,
234,224,分洪_VIA_省防指,
234,461,分洪_VIA_省防指,
286,356,属于_VIA_引水河渠,
309,356,属于_VIA_引水河渠,
292,313,引蓄_VIA_洪水,
367,313,被引蓄_VIA_洪水,
506,313,被引蓄_VIA_洪水,
214,313,被引蓄_VIA_洪水,
469,502,用于分洪_VIA_东淀,
469,238,用于分洪_VIA_东淀,
469,360,用于分洪_VIA_东淀,
469,93,用于分洪_VIA_东淀,
469,9,用于分洪_VIA_东淀,
469,341,用于分洪_VIA_东淀,
469,224,用于分洪_VIA_东淀,
469,342,用于分洪_VIA_东淀,
469,426,用于分洪_VIA_东淀,
469,73,用于分洪_VIA_东淀,
469,189,用于分洪_VIA_东淀,
469,364,用于分洪_VIA_东淀,
469,234,用于分洪_VIA_东淀,
469,290,用于分洪_VIA_东淀,
469,124,用于分洪_VIA_东淀,
469,287,用于分洪_VIA_东淀,
469,161,用于分洪_VIA_东淀,
469,501,用于分洪_VIA_东淀,
469,289,用于分洪_VIA_东淀,
469,90,用于分洪_VIA_东淀,
469,482,用于分洪_VIA_东淀,
469,121,用于分洪_VIA_东淀,
469,457,用于分洪_VIA_东淀,
478,87,分洪至_VIA_贾口洼,
478,308,分洪至_VIA_贾口洼,
478,109,分洪至_VIA_贾口洼,
478,300,分洪至_VIA_贾口洼,
478,256,分洪至_VIA_贾口洼,
478,90,分洪至_VIA_贾口洼,
478,148,分洪至_VIA_贾口洼,
478,482,分洪至_VIA_贾口洼,
478,117,分洪至_VIA_贾口洼,
478,20,分洪至_VIA_贾口洼,
478,360,分洪至_VIA_贾口洼,
478,457,分洪至_VIA_贾口洼,
478,41,分洪至_VIA_贾口洼,
478,161,分洪至_VIA_贾口洼,
248,336,上涨_VIA_分洪,
419,105,位于_VIA_白洋淀,
419,312,位于_VIA_白洋淀,
419,219,位于_VIA_白洋淀,
419,7,位于_VIA_白洋淀,
419,97,位于_VIA_白洋淀,
419,434,位于_VIA_白洋淀,
419,379,位于_VIA_白洋淀,
419,131,位于_VIA_白洋淀,
419,163,位于_VIA_白洋淀,
419,110,位于_VIA_白洋淀,
419,72,位于_VIA_白洋淀,
419,404,位于_VIA_白洋淀,
419,234,INDIRECTLY_位于,
419,2,位于_VIA_白洋淀,
419,376,位于_VIA_白洋淀,
419,130,位于_VIA_白洋淀,
419,361,位于_VIA_白洋淀,
419,375,位于_VIA_白洋淀,
419,496,位于_VIA_白洋淀,
419,36,位于_VIA_白洋淀,
419,458,位于_VIA_白洋淀,
419,187,位于_VIA_白洋淀,
419,230,位于_VIA_白洋淀,
419,90,位于_VIA_白洋淀,
419,482,位于_VIA_白洋淀,
419,243,位于_VIA_白洋淀,
419,457,位于_VIA_白洋淀,
419,42,位于_VIA_白洋淀,
419,503,同意_VIA_省水利厅,
184,312,监测站_VIA_白洋淀,
184,219,监测站_VIA_白洋淀,
184,7,监测站_VIA_白洋淀,
184,423,监测站_VIA_白洋淀,
184,97,监测站_VIA_白洋淀,
184,434,监测站_VIA_白洋淀,
184,379,监测站_VIA_白洋淀,
184,131,监测站_VIA_白洋淀,
184,163,监测站_VIA_白洋淀,
184,110,监测站_VIA_白洋淀,
184,72,监测站_VIA_白洋淀,
184,404,监测站_VIA_白洋淀,
184,234,监测站_VIA_白洋淀,
184,2,监测站_VIA_白洋淀,
184,376,监测站_VIA_白洋淀,
184,130,监测站_VIA_白洋淀,
184,361,监测站_VIA_白洋淀,
184,375,监测站_VIA_白洋淀,
184,496,监测站_VIA_白洋淀,
184,424,监测站_VIA_白洋淀,
184,36,监测站_VIA_白洋淀,
184,458,监测站_VIA_白洋淀,
184,501,监测站_VIA_白洋淀,
184,187,监测站_VIA_白洋淀,
184,230,监测站_VIA_白洋淀,
184,90,监测站_VIA_白洋淀,
184,482,监测站_VIA_白洋淀,
184,243,监测站_VIA_白洋淀,
184,457,监测站_VIA_白洋淀,
184,42,监测站_VIA_白洋淀,
381,87,破开_VIA_文安洼,
381,351,破开_VIA_文安洼,
381,69,破开_VIA_文安洼,
381,360,破开_VIA_文安洼,
381,41,破开_VIA_文安洼,
381,188,破开_VIA_文安洼,
381,437,破开_VIA_文安洼,
381,300,破开_VIA_文安洼,
381,366,破开_VIA_文安洼,
381,161,破开_VIA_文安洼,
381,18,破开_VIA_文安洼,
381,149,破开_VIA_文安洼,
381,245,破开_VIA_文安洼,
381,187,破开_VIA_文安洼,
381,90,破开_VIA_文安洼,
381,438,破开_VIA_文安洼,
381,482,破开_VIA_文安洼,
381,257,破开_VIA_文安洼,
381,352,破开_VIA_文安洼,
381,457,破开_VIA_文安洼,
495,502,被破_VIA_东淀,
495,238,被破_VIA_东淀,
495,360,被破_VIA_东淀,
495,93,被破_VIA_东淀,
495,9,被破_VIA_东淀,
495,341,被破_VIA_东淀,
495,224,被破_VIA_东淀,
495,342,被破_VIA_东淀,
495,426,被破_VIA_东淀,
495,73,被破_VIA_东淀,
495,189,被破_VIA_东淀,
495,364,被破_VIA_东淀,
495,234,被破_VIA_东淀,
495,290,被破_VIA_东淀,
495,124,被破_VIA_东淀,
495,287,被破_VIA_东淀,
495,161,被破_VIA_东淀,
495,501,被破_VIA_东淀,
495,289,被破_VIA_东淀,
495,90,被破_VIA_东淀,
495,482,被破_VIA_东淀,
495,121,被破_VIA_东淀,
495,457,被破_VIA_东淀,
495,87,向_VIA_文安洼,
495,351,向_VIA_文安洼,
495,69,向_VIA_文安洼,
495,360,向_VIA_文安洼,
495,41,向_VIA_文安洼,
495,188,向_VIA_文安洼,
495,437,向_VIA_文安洼,
495,300,向_VIA_文安洼,
495,366,向_VIA_文安洼,
495,161,向_VIA_文安洼,
495,18,向_VIA_文安洼,
495,149,向_VIA_文安洼,
495,245,向_VIA_文安洼,
495,187,向_VIA_文安洼,
495,90,向_VIA_文安洼,
495,438,向_VIA_文安洼,
495,482,向_VIA_文安洼,
495,257,向_VIA_文安洼,
495,352,向_VIA_文安洼,
495,457,向_VIA_文安洼,
175,280,包含_VIA_小清河分洪区,
175,335,包含_VIA_小清河分洪区,
175,68,包含_VIA_小清河分洪区,
175,31,包含_VIA_小清河分洪区,
175,360,包含_VIA_小清河分洪区,
175,279,包含_VIA_小清河分洪区,
175,301,包含_VIA_小清河分洪区,
175,298,包含_VIA_小清河分洪区,
175,37,包含_VIA_小清河分洪区,
175,343,包含_VIA_小清河分洪区,
175,56,包含_VIA_小清河分洪区,
175,203,包含_VIA_小清河分洪区,
175,224,包含_VIA_小清河分洪区,
175,377,包含_VIA_小清河分洪区,
175,359,包含_VIA_小清河分洪区,
175,159,包含_VIA_小清河分洪区,
175,404,包含_VIA_小清河分洪区,
175,408,包含_VIA_小清河分洪区,
175,458,包含_VIA_小清河分洪区,
175,92,包含_VIA_小清河分洪区,
175,172,包含_VIA_小清河分洪区,
175,90,包含_VIA_小清河分洪区,
175,482,包含_VIA_小清河分洪区,
175,457,包含_VIA_小清河分洪区,
175,411,包含_VIA_小清河分洪区,
175,171,包含_VIA_小清河分洪区,
174,280,连接_VIA_小清河分洪区,
174,335,连接_VIA_小清河分洪区,
174,68,连接_VIA_小清河分洪区,
174,31,连接_VIA_小清河分洪区,
174,360,连接_VIA_小清河分洪区,
174,279,连接_VIA_小清河分洪区,
174,301,连接_VIA_小清河分洪区,
174,298,连接_VIA_小清河分洪区,
174,37,连接_VIA_小清河分洪区,
174,343,连接_VIA_小清河分洪区,
174,56,连接_VIA_小清河分洪区,
174,203,连接_VIA_小清河分洪区,
174,224,连接_VIA_小清河分洪区,
174,377,连接_VIA_小清河分洪区,
174,359,连接_VIA_小清河分洪区,
174,159,连接_VIA_小清河分洪区,
174,404,连接_VIA_小清河分洪区,
174,408,连接_VIA_小清河分洪区,
174,458,连接_VIA_小清河分洪区,
174,92,连接_VIA_小清河分洪区,
174,172,连接_VIA_小清河分洪区,
174,90,连接_VIA_小清河分洪区,
174,482,连接_VIA_小清河分洪区,
174,457,连接_VIA_小清河分洪区,
174,411,连接_VIA_小清河分洪区,
174,171,连接_VIA_小清河分洪区,
159,239,滞洪_VIA_白沟河,
159,129,滞洪_VIA_白沟河,
159,112,滞洪_VIA_白沟河,
159,33,滞洪_VIA_白沟河,
159,113,滞洪_VIA_白沟河,
159,234,滞洪_VIA_白沟河,
159,315,滞洪_VIA_白沟河,
159,114,滞洪_VIA_白沟河,
159,174,滞洪_VIA_白沟河,
159,67,滞洪_VIA_白沟河,
159,457,滞洪_VIA_白沟河,
159,82,滞洪_VIA_白沟河,
159,136,滞洪_VIA_白沟河,
159,41,滞洪_VIA_白沟河,
159,111,滞洪_VIA_白沟河,
334,280,分洪_VIA_小清河分洪区,
334,335,分洪_VIA_小清河分洪区,
334,68,分洪_VIA_小清河分洪区,
334,31,分洪_VIA_小清河分洪区,
334,360,分洪_VIA_小清河分洪区,
334,279,分洪_VIA_小清河分洪区,
334,301,分洪_VIA_小清河分洪区,
334,298,分洪_VIA_小清河分洪区,
334,37,分洪_VIA_小清河分洪区,
334,343,分洪_VIA_小清河分洪区,
334,56,分洪_VIA_小清河分洪区,
334,203,分洪_VIA_小清河分洪区,
334,224,分洪_VIA_小清河分洪区,
334,377,分洪_VIA_小清河分洪区,
334,359,分洪_VIA_小清河分洪区,
334,159,分洪_VIA_小清河分洪区,
334,404,分洪_VIA_小清河分洪区,
334,408,分洪_VIA_小清河分洪区,
334,458,分洪_VIA_小清河分洪区,
334,92,分洪_VIA_小清河分洪区,
334,172,分洪_VIA_小清河分洪区,
334,90,分洪_VIA_小清河分洪区,
334,482,分洪_VIA_小清河分洪区,
334,457,分洪_VIA_小清河分洪区,
334,411,分洪_VIA_小清河分洪区,
334,171,分洪_VIA_小清河分洪区,
203,278,控制_VIA_永定河,
412,278,控制_VIA_永定河,
216,472,引水_VIA_白洋淀十方院,
216,106,引水_VIA_白洋淀十方院,
216,94,引水_VIA_白洋淀十方院,
216,97,引水_VIA_白洋淀十方院,
216,337,引水_VIA_白洋淀十方院,
216,95,引水_VIA_白洋淀十方院,
216,98,引水_VIA_白洋淀十方院,
154,334,上涨_VIA_白沟河左堤,
154,363,上涨_VIA_白沟河左堤,
197,93,扒开_VIA_东淀第六堡,
197,250,扒开_VIA_东淀第六堡,
355,338,利用_VIA_团泊洼,
355,173,利用_VIA_团泊洼,
355,482,利用_VIA_团泊洼,
355,457,利用_VIA_团泊洼,
355,254,利用_VIA_团泊洼,
173,338,INDIRECTLY_入海,
254,150,INDIRECTLY_入海,
329,336,提出意见_VIA_分洪,
422,336,实施_VIA_分洪,
418,329,由_VIA_河北省,
418,160,由_VIA_河北省,
343,336,提出意见_VIA_分洪,
157,462,由_VIA_工程管理部门,
503,459,由_VIA_省大清河河务管理处,
503,424,由_VIA_省大清河河务管理处,
503,160,由_VIA_省大清河河务管理处,
346,422,组织实施_VIA_雨洪资源利用,
424,422,备案_VIA_雨洪资源利用,
374,360,位于_VIA_大清河,
374,424,位于_VIA_大清河,
374,122,位于_VIA_大清河,
374,426,位于_VIA_大清河,
147,384,监测站_VIA_卫河,
445,384,监测站_VIA_漳河,
296,384,监测站_VIA_卫运河,
402,384,监测站_VIA_漳卫新河,
275,255,监测站_VIA_宁晋泊,
275,169,监测站_VIA_蓟运河,
441,255,监测站_VIA_滏阳新河,
170,255,监测站_VIA_滹沱河,
393,255,监测站_VIA_子牙新河,
428,255,监测站_VIA_子牙新河,
397,239,监测站_VIA_赵王新河,
397,498,监测站_VIA_赵王新河,
397,305,监测站_VIA_赵王新河,
397,58,监测站_VIA_赵王新河,
397,322,监测站_VIA_赵王新河,
397,401,监测站_VIA_赵王新河,
397,234,监测站_VIA_赵王新河,
397,47,监测站_VIA_赵王新河,
397,41,监测站_VIA_赵王新河,
397,457,监测站_VIA_赵王新河,
397,60,监测站_VIA_赵王新河,
430,502,监测站_VIA_东淀,
430,238,监测站_VIA_东淀,
430,360,监测站_VIA_东淀,
430,93,监测站_VIA_东淀,
430,9,监测站_VIA_东淀,
430,341,监测站_VIA_东淀,
430,224,监测站_VIA_东淀,
430,342,监测站_VIA_东淀,
430,426,监测站_VIA_东淀,
430,73,监测站_VIA_东淀,
430,189,监测站_VIA_东淀,
430,364,监测站_VIA_东淀,
430,234,监测站_VIA_东淀,
430,290,监测站_VIA_东淀,
430,124,监测站_VIA_东淀,
430,287,监测站_VIA_东淀,
430,161,监测站_VIA_东淀,
430,501,监测站_VIA_东淀,
430,289,监测站_VIA_东淀,
430,90,监测站_VIA_东淀,
430,482,监测站_VIA_东淀,
430,121,监测站_VIA_东淀,
430,457,监测站_VIA_东淀,
129,239,监测站_VIA_白沟河,
129,112,监测站_VIA_白沟河,
129,33,监测站_VIA_白沟河,
129,113,监测站_VIA_白沟河,
129,234,监测站_VIA_白沟河,
129,315,监测站_VIA_白沟河,
129,114,监测站_VIA_白沟河,
129,174,监测站_VIA_白沟河,
129,67,监测站_VIA_白沟河,
129,457,监测站_VIA_白沟河,
129,82,监测站_VIA_白沟河,
129,136,监测站_VIA_白沟河,
129,41,监测站_VIA_白沟河,
129,111,监测站_VIA_白沟河,
179,239,监测站_VIA_南拒马河,
179,267,监测站_VIA_南拒马河,
179,112,监测站_VIA_南拒马河,
179,33,监测站_VIA_南拒马河,
179,456,监测站_VIA_南拒马河,
179,113,监测站_VIA_南拒马河,
179,507,监测站_VIA_南拒马河,
179,473,监测站_VIA_南拒马河,
179,271,监测站_VIA_南拒马河,
179,234,监测站_VIA_南拒马河,
179,314,监测站_VIA_南拒马河,
179,114,监测站_VIA_南拒马河,
179,457,监测站_VIA_南拒马河,
179,82,监测站_VIA_南拒马河,
179,70,监测站_VIA_南拒马河,
179,41,监测站_VIA_南拒马河,
179,111,监测站_VIA_南拒马河,
222,278,监测站_VIA_永定河,
227,169,监测站_VIA_北运河,
226,169,监测站_VIA_青龙湾减河,
213,169,监测站_VIA_潮白河,
116,169,监测站_VIA_沟河,
246,169,监测站_VIA_引沟入潮,
274,169,监测站_VIA_还乡河,
268,267,IS_TYPE_OF,
268,138,IS_TYPE_OF,
268,179,IS_TYPE_OF,
268,140,IS_TYPE_OF,
193,192,IS_TYPE_OF,
192,303,IS_TYPE_OF,
94,84,IS_TYPE_OF,
497,325,IS_TYPE_OF,
250,249,IS_TYPE_OF,
252,250,IS_TYPE_OF,
292,325,IS_TYPE_OF,
133,344,IS_TYPE_OF,
384,196,IS_TYPE_OF,
256,196,IS_TYPE_OF,
254,253,IS_TYPE_OF,
493,25,IS_TYPE_OF,
392,390,IS_TYPE_OF,
391,390,IS_TYPE_OF,
453,452,IS_TYPE_OF,
123,463,IS_TYPE_OF,
123,474,IS_TYPE_OF,
123,461,IS_TYPE_OF,
123,308,IS_TYPE_OF,
123,459,IS_TYPE_OF,
123,122,IS_TYPE_OF,
278,277,IS_TYPE_OF,
470,356,IS_TYPE_OF,
470,325,IS_TYPE_OF,
405,449,IS_TYPE_OF,
176,325,IS_TYPE_OF,
284,315,IS_TYPE_OF,
284,372,IS_TYPE_OF,
284,283,IS_TYPE_OF,
284,498,IS_TYPE_OF,
424,325,IS_TYPE_OF,
482,481,IS_TYPE_OF,
416,184,IS_TYPE_OF,
185,184,IS_TYPE_OF,
186,184,IS_TYPE_OF,
422,234,IS_TYPE_OF,
85,84,IS_TYPE_OF,
190,187,IS_TYPE_OF,
155,153,IS_TYPE_OF,
53,84,IS_TYPE_OF,
438,437,IS_TYPE_OF,
469,468,IS_TYPE_OF,
377,31,IS_TYPE_OF,
205,204,IS_TYPE_OF,
302,160,IS_TYPE_OF,
98,84,IS_TYPE_OF,
47,64,IS_TYPE_OF,
410,129,IS_TYPE_OF,
226,164,IS_TYPE_OF,
226,160,IS_TYPE_OF,
244,243,IS_TYPE_OF,
243,234,IS_TYPE_OF,
416,414,IS_TYPE_OF,
202,332,IS_TYPE_OF,
202,201,IS_TYPE_OF,
202,325,IS_TYPE_OF,
511,465,IS_TYPE_OF,
464,372,IS_TYPE_OF,
43,84,IS_TYPE_OF,
215,443,IS_TYPE_OF,
483,460,IS_TYPE_OF,
460,459,IS_TYPE_OF,
134,344,IS_TYPE_OF,
410,408,IS_TYPE_OF,
410,340,IS_TYPE_OF,
162,433,IS_TYPE_OF,
493,433,IS_TYPE_OF,
195,325,IS_TYPE_OF,
177,356,IS_TYPE_OF,
177,325,IS_TYPE_OF,
178,177,IS_TYPE_OF,
370,126,IS_TYPE_OF,
394,325,IS_TYPE_OF,
206,204,IS_TYPE_OF,
500,318,IS_TYPE_OF,
500,498,IS_TYPE_OF,
500,319,IS_TYPE_OF,
306,305,IS_TYPE_OF,
238,194,IS_TYPE_OF,
403,7,IS_TYPE_OF,
29,106,IS_TYPE_OF,
490,485,IS_TYPE_OF,
490,489,IS_TYPE_OF,
432,326,IS_TYPE_OF,
337,326,IS_TYPE_OF,
185,326,IS_TYPE_OF,
492,326,IS_TYPE_OF,
248,326,IS_TYPE_OF,
132,326,IS_TYPE_OF,
455,326,IS_TYPE_OF,
454,326,IS_TYPE_OF,
326,325,IS_TYPE_OF,
162,326,IS_TYPE_OF,
493,326,IS_TYPE_OF,
396,332,IS_TYPE_OF,
396,395,IS_TYPE_OF,
396,325,IS_TYPE_OF,
417,187,IS_TYPE_OF,
418,417,IS_TYPE_OF,
417,414,IS_TYPE_OF,
130,325,IS_TYPE_OF,
240,234,IS_TYPE_OF,
418,187,IS_TYPE_OF,
189,187,IS_TYPE_OF,
237,187,IS_TYPE_OF,
188,187,IS_TYPE_OF,
211,160,IS_TYPE_OF,
211,153,IS_TYPE_OF,
272,294,IS_TYPE_OF,
432,431,IS_TYPE_OF,
432,325,IS_TYPE_OF,
276,160,IS_TYPE_OF,
276,161,IS_TYPE_OF,
236,234,IS_TYPE_OF,
370,369,IS_TYPE_OF,
174,303,IS_TYPE_OF,
175,174,IS_TYPE_OF,
209,164,IS_TYPE_OF,
164,160,IS_TYPE_OF,
165,164,IS_TYPE_OF,
398,164,IS_TYPE_OF,
401,400,IS_TYPE_OF,
400,397,IS_TYPE_OF,
400,399,IS_TYPE_OF,
301,37,IS_TYPE_OF,
301,300,IS_TYPE_OF,
264,262,IS_TYPE_OF,
453,332,IS_TYPE_OF,
453,325,IS_TYPE_OF,
163,160,IS_TYPE_OF,
163,110,IS_TYPE_OF,
209,160,IS_TYPE_OF,
209,204,IS_TYPE_OF,
209,498,IS_TYPE_OF,
128,95,IS_TYPE_OF,
95,84,IS_TYPE_OF,
19,95,IS_TYPE_OF,
404,92,IS_TYPE_OF,
404,84,IS_TYPE_OF,
167,108,IS_TYPE_OF,
167,166,IS_TYPE_OF,
88,84,IS_TYPE_OF,
171,332,IS_TYPE_OF,
233,332,IS_TYPE_OF,
218,332,IS_TYPE_OF,
506,332,IS_TYPE_OF,
515,332,IS_TYPE_OF,
357,332,IS_TYPE_OF,
259,332,IS_TYPE_OF,
332,325,IS_TYPE_OF,
333,332,IS_TYPE_OF,
324,332,IS_TYPE_OF,
266,332,IS_TYPE_OF,
91,84,IS_TYPE_OF,
146,145,IS_TYPE_OF,
220,219,IS_TYPE_OF,
486,485,IS_TYPE_OF,
486,26,IS_TYPE_OF,
486,108,IS_TYPE_OF,
128,84,IS_TYPE_OF,
128,19,IS_TYPE_OF,
128,127,IS_TYPE_OF,
491,485,IS_TYPE_OF,
367,344,IS_TYPE_OF,
193,303,IS_TYPE_OF,
193,179,IS_TYPE_OF,
347,325,IS_TYPE_OF,
171,325,IS_TYPE_OF,
288,502,IS_TYPE_OF,
502,501,IS_TYPE_OF,
58,99,IS_TYPE_OF,
473,456,IS_TYPE_OF,
457,456,IS_TYPE_OF,
401,101,IS_TYPE_OF,
401,397,IS_TYPE_OF,
401,399,IS_TYPE_OF,
349,348,IS_TYPE_OF,
349,325,IS_TYPE_OF,
349,368,IS_TYPE_OF,
315,372,IS_TYPE_OF,
479,478,IS_TYPE_OF,
313,160,IS_TYPE_OF,
492,485,IS_TYPE_OF,
487,485,IS_TYPE_OF,
489,485,IS_TYPE_OF,
488,485,IS_TYPE_OF,
183,485,IS_TYPE_OF,
493,485,IS_TYPE_OF,
419,160,IS_TYPE_OF,
165,160,IS_TYPE_OF,
278,160,IS_TYPE_OF,
398,160,IS_TYPE_OF,
245,160,IS_TYPE_OF,
162,160,IS_TYPE_OF,
212,160,IS_TYPE_OF,
178,160,IS_TYPE_OF,
161,160,IS_TYPE_OF,
149,148,IS_TYPE_OF,
218,217,IS_TYPE_OF,
311,217,IS_TYPE_OF,
357,217,IS_TYPE_OF,
472,356,IS_TYPE_OF,
472,325,IS_TYPE_OF,
120,119,IS_TYPE_OF,
119,325,IS_TYPE_OF,
92,84,IS_TYPE_OF,
121,92,IS_TYPE_OF,
329,327,IS_TYPE_OF,
327,325,IS_TYPE_OF,
328,327,IS_TYPE_OF,
118,327,IS_TYPE_OF,
225,224,IS_TYPE_OF,
38,84,IS_TYPE_OF,
97,84,IS_TYPE_OF,
100,84,IS_TYPE_OF,
90,84,IS_TYPE_OF,
16,84,IS_TYPE_OF,
223,84,IS_TYPE_OF,
79,84,IS_TYPE_OF,
86,84,IS_TYPE_OF,
355,84,IS_TYPE_OF,
89,84,IS_TYPE_OF,
87,84,IS_TYPE_OF,
19,84,IS_TYPE_OF,
17,84,IS_TYPE_OF,
71,84,IS_TYPE_OF,
49,84,IS_TYPE_OF,
18,84,IS_TYPE_OF,
1,84,IS_TYPE_OF,
54,84,IS_TYPE_OF,
298,84,IS_TYPE_OF,
22,84,IS_TYPE_OF,
112,84,IS_TYPE_OF,
121,84,IS_TYPE_OF,
70,84,IS_TYPE_OF,
68,84,IS_TYPE_OF,
62,84,IS_TYPE_OF,
458,84,IS_TYPE_OF,
15,84,IS_TYPE_OF,
409,408,IS_TYPE_OF,
409,340,IS_TYPE_OF,
337,325,IS_TYPE_OF,
499,498,IS_TYPE_OF,
154,153,IS_TYPE_OF,
131,325,IS_TYPE_OF,
320,318,IS_TYPE_OF,
320,348,IS_TYPE_OF,
139,138,IS_TYPE_OF,
140,138,IS_TYPE_OF,
310,138,IS_TYPE_OF,
335,204,IS_TYPE_OF,
208,204,IS_TYPE_OF,
197,204,IS_TYPE_OF,
207,204,IS_TYPE_OF,
418,414,IS_TYPE_OF,
185,325,IS_TYPE_OF,
169,116,IS_TYPE_OF,
420,414,IS_TYPE_OF,
415,414,IS_TYPE_OF,
458,90,IS_TYPE_OF,
165,14,IS_TYPE_OF,
178,344,IS_TYPE_OF,
357,356,IS_TYPE_OF,
115,356,IS_TYPE_OF,
356,325,IS_TYPE_OF,
245,356,IS_TYPE_OF,
178,356,IS_TYPE_OF,
457,356,IS_TYPE_OF,
379,72,IS_TYPE_OF,
357,218,IS_TYPE_OF,
218,325,IS_TYPE_OF,
252,249,IS_TYPE_OF,
321,318,IS_TYPE_OF,
319,318,IS_TYPE_OF,
322,318,IS_TYPE_OF,
266,265,IS_TYPE_OF,
505,325,IS_TYPE_OF,
461,474,IS_TYPE_OF,
149,474,IS_TYPE_OF,
458,474,IS_TYPE_OF,
239,325,IS_TYPE_OF,
239,234,IS_TYPE_OF,
272,271,IS_TYPE_OF,
60,104,IS_TYPE_OF,
492,325,IS_TYPE_OF,
493,492,IS_TYPE_OF,
307,305,IS_TYPE_OF,
263,262,IS_TYPE_OF,
479,495,IS_TYPE_OF,
381,495,IS_TYPE_OF,
506,325,IS_TYPE_OF,
281,325,IS_TYPE_OF,
235,234,IS_TYPE_OF,
376,2,IS_TYPE_OF,
331,26,IS_TYPE_OF,
331,325,IS_TYPE_OF,
331,108,IS_TYPE_OF,
331,330,IS_TYPE_OF,
329,325,IS_TYPE_OF,
461,459,IS_TYPE_OF,
407,406,IS_TYPE_OF,
407,325,IS_TYPE_OF,
342,341,IS_TYPE_OF,
288,341,IS_TYPE_OF,
182,59,IS_TYPE_OF,
412,283,IS_TYPE_OF,
389,283,IS_TYPE_OF,
257,283,IS_TYPE_OF,
317,304,IS_TYPE_OF,
